127.0.0.1 - - [30/Apr/2024:14:37:33 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:48:53 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:00 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2434
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:00 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:10 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2436
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:10 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:22 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2436
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:22 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:57 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2436
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:49:57 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:50:33 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2454
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:50:33 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:50:34 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:50:36 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2454
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:50:36 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:02 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2454
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:02 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:03 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:14 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:14 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:15 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:15 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:16 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:28 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:28 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:28 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:29 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:29 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:29 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:58 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:58 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:51:58 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:52:31 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:52:31 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:52:32 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:52:35 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:52:35 +0700] "GET /movie-app/css/style_home_page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:52:35 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:54:38 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:54:38 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:54:39 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:55:38 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:55:38 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:55:40 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 710
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:55:40 +0700] "GET /favicon.ico HTTP/1.1" 404 684
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:55:54 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:55:55 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 710
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:02 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:02 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:03 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 710
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:04 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:04 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:04 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 710
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:20 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:20 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 155
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:56:20 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 710
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:57:37 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:57:37 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 155
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:57:38 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:58:13 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2471
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:58:13 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:58:13 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:59:28 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:14:59:28 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:00:25 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2495
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:00:25 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:00:26 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:02:14 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2869
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:02:14 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:02:15 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:03:27 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2869
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:03:27 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:03:28 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:03:30 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2869
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:03:31 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:03:57 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2869
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:03:58 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:04:50 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2869
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:04:50 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:04:51 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:07:52 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:07:52 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:07:53 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:08:35 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:08:35 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 308
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:08:36 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:08:59 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:08:59 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 336
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:00 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:09 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:09 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:10 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:18 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:18 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:19 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:22 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2883
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:22 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:24 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:33 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:33 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:34 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:44 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:44 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:45 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:59 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:09:59 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 400
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:01 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:08 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:08 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:09 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:16 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:16 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 401
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:17 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:56 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:56 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:10:57 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:27 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:27 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 426
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:29 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:44 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:44 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:45 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:49 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:49 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 451
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:11:50 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:12:29 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:12:29 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:12:30 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:13:34 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:13:34 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:13:35 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:13:37 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:13:38 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:14:57 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:14:58 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:14:59 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:15:39 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:15:39 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:15:40 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:16:19 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:16:20 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 503
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:16:21 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:17:01 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:17:01 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:17:02 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:17:16 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:17:16 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 529
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:17:17 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:18:34 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:18:34 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 571
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:18:35 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:10 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:10 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 603
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:11 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:20 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:20 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 603
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:21 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:46 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:46 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:19:47 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:20:33 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2852
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:20:33 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:20:34 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:25:44 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:25:44 +0700] "GET /movie-app/css/style-home-page.css HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:25:46 +0700] "GET /movie-app/css/blockedPage.css HTTP/1.1" 404 788
0:0:0:0:0:0:0:1 - - [30/Apr/2024:15:26:13 +0700] "GET /movie-app/home_page.jsp HTTP/1.1" 200 2893
